submission_time,todays_date,ward,hh_head_icf_language,num_houses,house_wall,house_wall_specify,house_roof,house_roof_specify,main_water_source,main_water_source_specify,toilet_type,main_lighting,main_lighting_other,household_possessions,own_cattle,num_hh_members,instanceID,KEY,wid,cluster,lng,lat
2023-07-20T08:48:11Z,2023-07-20,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,8,uuid:0ac934a3-b111-473f-a4a3-3b09d44cf3de,uuid:0ac934a3-b111-473f-a4a3-3b09d44cf3de,2605,24,-4.462450807574047,39.306088377995245
2023-07-20T08:33:09Z,2023-07-20,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Borehole with manual pump inside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,4,uuid:b1e56b66-b0c2-4e10-ac02-298332fca16e,uuid:b1e56b66-b0c2-4e10-ac02-298332fca16e,2523,66,-4.580444984809145,39.354866450298005
2023-07-20T08:27:12Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Flush to pit latrine,Electricity,NA,Radio Cellphone,no,4,uuid:6839e8e2-3fc2-4ebc-a222-4ebe5c8d9d28,uuid:6839e8e2-3fc2-4ebc-a222-4ebe5c8d9d28,2652,56,-4.502049235400147,39.27469371779469
2023-07-20T08:27:04Z,2023-07-19,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Flush to pit latrine,Electricity,NA,None,no,5,uuid:76e705b8-5028-4a9b-b40a-859bb6a12b66,uuid:76e705b8-5028-4a9b-b40a-859bb6a12b66,2652,56,-4.508832528688224,39.27610248050375
2023-07-20T08:26:59Z,2023-07-19,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Covered well inside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone TV Sofa Table Cupboard,yes,6,uuid:19a7310c-cb9b-4432-952c-3fc7e75e60e7,uuid:19a7310c-cb9b-4432-952c-3fc7e75e60e7,2652,56,-4.510295202646514,39.276754017592445
2023-07-20T08:25:52Z,2023-07-20,PONGWE KIKONENI,Swahili,2,mud,NA,iron,NA,Piped water outside the compound,NA,"None (bush, field)",Solar panel,NA,TV Cellphone Table,no,11,uuid:ec623b01-6a60-46f6-97dc-179341f587f5,uuid:ec623b01-6a60-46f6-97dc-179341f587f5,2610,30,-4.461677411282692,39.30106280425507
2023-07-20T08:25:50Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Piped water outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,1,uuid:1a4d1a3c-9b9d-42fa-8a06-fa9fdea3f2db,uuid:1a4d1a3c-9b9d-42fa-8a06-fa9fdea3f2db,2610,30,-4.4595144922963685,39.29964538084228
2023-07-20T08:20:36Z,2023-07-19,PONGWE KIKONENI,Swahili,3,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to septic tank,Electricity,NA,Radio Cellphone TV Table,yes,9,uuid:28f8947d-ebc9-4778-b196-b705127013ef,uuid:28f8947d-ebc9-4778-b196-b705127013ef,2654,56,-4.508496181266478,39.27455197098037
2023-07-20T08:20:26Z,2023-07-19,PONGWE KIKONENI,Swahili,2,blocks_mud,NA,iron,NA,Open well inside the compound,NA,Traditional pit latrine,Solar panel,NA,TV Cellphone Table,no,4,uuid:5de89455-8387-434e-b685-6fd1ae1060d9,uuid:5de89455-8387-434e-b685-6fd1ae1060d9,2654,56,-4.511255813794482,39.27445841716597
2023-07-20T08:20:21Z,2023-07-20,PONGWE KIKONENI,NA,7,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Flush to septic tank,Electricity,NA,Radio Cellphone Sofa TV Table Cupboard,yes,2,uuid:4c667a27-93d4-44b6-89e2-2568d11b5a53,uuid:4c667a27-93d4-44b6-89e2-2568d11b5a53,2655,56,-4.509754224203789,39.27647469236379
2023-07-20T08:04:52Z,2023-07-20,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Piped water within compound,NA,Flush to piped sewer system,Electricity,NA,Table Cellphone TV Radio,no,1,uuid:ff2e5c8b-aa43-4632-93e4-0bf65944d904,uuid:ff2e5c8b-aa43-4632-93e4-0bf65944d904,2454,88,-4.643804180852839,39.38203446000599
2023-07-20T07:49:23Z,2023-07-20,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone Table Radio,no,8,uuid:feb39bc0-64da-4f51-ab69-c8d7f055780e,uuid:feb39bc0-64da-4f51-ab69-c8d7f055780e,2653,56,-4.502317763296181,39.2775214345751
2023-07-20T07:49:22Z,2023-07-20,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well inside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,1,uuid:b098ee1d-8768-477e-a51f-c08d89e7f9a7,uuid:b098ee1d-8768-477e-a51f-c08d89e7f9a7,2653,56,-4.51110239052324,39.27768486764755
2023-07-20T07:49:21Z,2023-07-20,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well inside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone,no,4,uuid:d29e7382-6ba1-474a-ab9f-316706110153,uuid:d29e7382-6ba1-474a-ab9f-316706110153,2653,56,-4.504444086700352,39.277847346222174
2023-07-20T07:49:20Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well inside the compound,NA,Flush to pit latrine,Solar panel,NA,Cellphone TV Table,no,4,uuid:d5296e31-2e62-41af-99c4-76a7d7776b17,uuid:d5296e31-2e62-41af-99c4-76a7d7776b17,2653,56,-4.5072020556755374,39.27514409791695
2023-07-20T07:49:19Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,1,uuid:52b43f18-05c2-4d84-93b1-9df508277130,uuid:52b43f18-05c2-4d84-93b1-9df508277130,2653,56,-4.506988926457145,39.274392081673234
2023-07-20T07:49:18Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,Radio TV Cellphone Sofa Table,no,6,uuid:5f5391ed-577a-41b0-a295-63b8794fb89e,uuid:5f5391ed-577a-41b0-a295-63b8794fb89e,2653,56,-4.507222335721333,39.27461409822711
2023-07-20T07:49:17Z,2023-07-19,PONGWE KIKONENI,NA,1,mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Table Radio,no,4,uuid:18a48a41-5154-46f4-a2e2-3575ec42e652,uuid:18a48a41-5154-46f4-a2e2-3575ec42e652,2653,56,-4.506892591070055,39.274492518370735
2023-07-20T07:49:16Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,4,uuid:261c0639-96f0-427a-89f8-e1c7a9eaa0fa,uuid:261c0639-96f0-427a-89f8-e1c7a9eaa0fa,2653,56,-4.499188981218823,39.27506587997371
2023-07-20T07:43:51Z,2023-07-20,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",other,Torch,None,no,3,uuid:619a9a0e-ccff-4b3f-9354-0816f4d2b05d,uuid:619a9a0e-ccff-4b3f-9354-0816f4d2b05d,2425,69,-4.606558853244942,39.38695397604746
2023-07-20T07:35:49Z,2023-07-19,PONGWE KIKONENI,Swahili,2,mud,NA,iron,NA,Open well outside the compound,NA,Bucket toilet,Solar panel,NA,Cellphone,no,2,uuid:0aa46a2b-205b-4c7c-b96c-e5ea4cbdb2d8,uuid:0aa46a2b-205b-4c7c-b96c-e5ea4cbdb2d8,2648,55,-4.505105877842624,39.28472619860961
2023-07-20T07:35:48Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Solar panel,NA,Radio TV Cellphone Sofa Table,no,2,uuid:736dd468-4676-4c6a-aa3b-eeb81ae145db,uuid:736dd468-4676-4c6a-aa3b-eeb81ae145db,2648,55,-4.505387975035273,39.28502051960619
2023-07-20T07:35:46Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Solar panel,NA,Radio TV Sofa Cellphone,no,4,uuid:7bef7890-59d0-49a7-8a13-5855e18f8d1b,uuid:7bef7890-59d0-49a7-8a13-5855e18f8d1b,2648,55,-4.50740287597345,39.28452773739348
2023-07-20T07:32:52Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water within compound,NA,Flush to pit latrine,Electricity,NA,Radio TV Cellphone Sofa,no,2,uuid:75a4d373-5e28-4c5f-bb5a-d7255ebb3b5e,uuid:75a4d373-5e28-4c5f-bb5a-d7255ebb3b5e,2650,55,-4.510374297578625,39.28343646372768
2023-07-20T07:25:13Z,2023-07-20,PONGWE KIKONENI,NA,6,mud,NA,palm,NA,Open well inside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,yes,9,uuid:31f61b8c-b5e9-491a-b4ce-0a8d6381c092,uuid:31f61b8c-b5e9-491a-b4ce-0a8d6381c092,2416,59,-4.573775372918436,39.36539967759944
2023-07-20T07:15:55Z,2023-07-19,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Borehole with manual pump inside the compound,NA,Improved ventilated pit latrine,Solar panel,NA,Radio Cellphone,no,3,uuid:4a01dd17-1302-4e34-ae6f-168d0f8a5893,uuid:4a01dd17-1302-4e34-ae6f-168d0f8a5893,2573,80,-4.57539649904134,39.28769719450745
2023-07-20T07:14:21Z,2023-07-20,RAMISI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Table,no,9,uuid:a8387ec9-57e1-46cf-8b52-247f7abbb048,uuid:a8387ec9-57e1-46cf-8b52-247f7abbb048,2484,12,-4.497390168869919,39.41198160194677
2023-07-20T06:57:31Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,yes,1,uuid:627282c0-c6d8-4525-a33e-19aee35e4ef8,uuid:627282c0-c6d8-4525-a33e-19aee35e4ef8,2599,5,-4.430862341864408,39.34083855824049
2023-07-20T06:47:19Z,2023-07-18,PONGWE KIKONENI,Swahili,1,other,Nylon,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,4,uuid:e9511032-8b5f-4df4-8fd7-5ddb0d3889f2,uuid:e9511032-8b5f-4df4-8fd7-5ddb0d3889f2,2435,86,-4.641936333106072,39.397810589132234
2023-07-19T12:33:14Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone Table,no,2,uuid:338250b5-015e-4645-a1a0-5187173c32ae,uuid:338250b5-015e-4645-a1a0-5187173c32ae,2512,49,-4.538429256676712,39.369282928549175
2023-07-19T12:05:16Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well inside the compound,NA,Flush to septic tank,Solar panel,NA,Radio Cellphone Table,no,1,uuid:89792914-bd91-44fe-b9e9-77863c73b2cc,uuid:89792914-bd91-44fe-b9e9-77863c73b2cc,2417,62,-4.582088636353177,39.37700990154229
2023-07-19T11:56:36Z,2023-07-19,RAMISI,NA,1,mud,NA,palm,NA,Piped water outside the compound,NA,Improved ventilated pit latrine,Batteries,NA,None,no,1,uuid:ad05d64a-0580-4598-8406-86b22d46a65c,uuid:ad05d64a-0580-4598-8406-86b22d46a65c,2478,3,-4.468941679124019,39.414820626641024
2023-07-19T11:50:50Z,2023-07-19,PONGWE KIKONENI,NA,3,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio TV Cellphone,yes,5,uuid:01cfa3ca-b017-4de4-a37d-a31d60c37a32,uuid:01cfa3ca-b017-4de4-a37d-a31d60c37a32,2416,59,-4.578026362582897,39.3712433396202
2023-07-19T11:50:48Z,2023-07-19,PONGWE KIKONENI,Swahili,2,other,Iron Sheet,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,yes,5,uuid:c06a9525-588d-4d21-a21d-d6b943ba80fb,uuid:c06a9525-588d-4d21-a21d-d6b943ba80fb,2416,59,-4.568213534883036,39.36428687669179
2023-07-19T11:50:47Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,2,uuid:5a5a810c-a14c-4958-be49-a21f92ba8bf2,uuid:5a5a810c-a14c-4958-be49-a21f92ba8bf2,2416,59,-4.570099519812055,39.36868299070187
2023-07-19T11:31:29Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone,no,1,uuid:0b913ba1-0d7f-40cf-8d54-b88c30ee1fd4,uuid:0b913ba1-0d7f-40cf-8d54-b88c30ee1fd4,2641,36,-4.466898362904573,39.29351928445199
2023-07-19T11:29:53Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Borehole with manual pump inside the compound,NA,Traditional pit latrine,Solar panel,NA,None,no,1,uuid:4b0a5bdb-d8d7-4b55-8f7e-7e3b78016914,uuid:4b0a5bdb-d8d7-4b55-8f7e-7e3b78016914,2645,43,-4.475483552783402,39.29094258099823
2023-07-19T11:29:18Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Cellphone Cupboard,no,1,uuid:2b833458-5669-4498-b039-7c686e08cf55,uuid:2b833458-5669-4498-b039-7c686e08cf55,2629,23,-4.468453121588529,39.318028153103086
2023-07-19T11:29:07Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Solar panel,NA,Radio Cellphone Table,no,1,uuid:e5abcac9-1167-425e-81bc-b7d80e885477,uuid:e5abcac9-1167-425e-81bc-b7d80e885477,2643,43,-4.477786994354044,39.28589941236708
2023-07-19T11:28:50Z,2023-07-19,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to septic tank,Electricity,NA,Cellphone,no,3,uuid:815cfed5-cc9b-4579-aa82-807a6d1a6510,uuid:815cfed5-cc9b-4579-aa82-807a6d1a6510,2644,36,-4.464234252613588,39.29336989710594
2023-07-19T11:28:49Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to septic tank,Electricity,NA,Cellphone,no,3,uuid:4c50f0ea-9496-4476-89c2-aa87a061561b,uuid:4c50f0ea-9496-4476-89c2-aa87a061561b,2644,36,-4.467491872781917,39.29349769054591
2023-07-19T11:28:47Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,3,uuid:60fc0604-cff4-4784-b28d-75047aa9e278,uuid:60fc0604-cff4-4784-b28d-75047aa9e278,2642,36,-4.467183756063554,39.293484148642456
2023-07-19T11:28:46Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Table,yes,11,uuid:134b0f0b-733b-48f6-94d0-74809eda1f07,uuid:134b0f0b-733b-48f6-94d0-74809eda1f07,2642,36,-4.463922565527258,39.28964822307963
2023-07-19T11:28:45Z,2023-07-19,PONGWE KIKONENI,Swahili,3,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,1,uuid:04f35bc6-093f-439d-9803-a5121eb2927b,uuid:04f35bc6-093f-439d-9803-a5121eb2927b,2642,36,-4.465551709916023,39.288771690902074
2023-07-19T11:28:28Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Improved ventilated pit latrine,Solar panel,NA,Radio Cellphone Table,no,1,uuid:d356b8fa-eebf-4149-abcc-830352919c5a,uuid:d356b8fa-eebf-4149-abcc-830352919c5a,2646,36,-4.474409873516741,39.29289051163045
2023-07-19T11:28:26Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,no,1,uuid:7a37e2e8-388a-42ec-b47b-e7084a3c50ce,uuid:7a37e2e8-388a-42ec-b47b-e7084a3c50ce,2646,36,-4.472265649255586,39.29282917263999
2023-07-19T11:28:11Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to piped sewer system,Electricity,NA,Cellphone,no,1,uuid:29d39591-38ac-4427-b9d9-82afd6809477,uuid:29d39591-38ac-4427-b9d9-82afd6809477,2640,36,-4.471944135388886,39.293629500563775
2023-07-19T11:26:01Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Flush to pit latrine,Electricity,NA,Sofa Table Cellphone,no,3,uuid:083af4e3-0dc6-47bc-a8e8-48cefd21828f,uuid:083af4e3-0dc6-47bc-a8e8-48cefd21828f,2605,24,-4.4507995198860675,39.308496163859616
2023-07-19T11:17:11Z,2023-07-19,PONGWE KIKONENI,NA,1,blocks_mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,4,uuid:8d4b7322-2746-4f20-8321-a087300e97fd,uuid:8d4b7322-2746-4f20-8321-a087300e97fd,2562,53,-4.532530893892012,39.31138059939863
2023-07-19T11:17:06Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Solar panel,NA,Radio Cellphone,no,1,uuid:85abbc62-7ba0-4de7-8871-5166d1f7b119,uuid:85abbc62-7ba0-4de7-8871-5166d1f7b119,2560,52,-4.537969725164244,39.33214602231897
2023-07-19T11:16:54Z,2023-07-19,PONGWE KIKONENI,Swahili,1,other,Iron mabati,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,2,uuid:d377be0c-dac9-4e55-8888-95783b310082,uuid:d377be0c-dac9-4e55-8888-95783b310082,2561,52,-4.5365730975712,39.3413214365689
2023-07-19T11:14:05Z,2023-07-19,PONGWE KIKONENI,Swahili,0,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,None,no,1,uuid:971c175c-3cb7-4524-bdeb-b8014fc4bff7,uuid:971c175c-3cb7-4524-bdeb-b8014fc4bff7,2513,49,-4.540907655941396,39.369037077885295
2023-07-19T11:13:44Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Covered well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,2,uuid:0aff2822-7dd3-4fbd-8d24-f242c8c0cb63,uuid:0aff2822-7dd3-4fbd-8d24-f242c8c0cb63,2514,49,-4.532801974355528,39.369053741917774
2023-07-19T11:10:38Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Radio Cellphone,no,5,uuid:53dfbe2f-f7dd-408b-ad87-46db76c89ac8,uuid:53dfbe2f-f7dd-408b-ad87-46db76c89ac8,2466,94,-4.621075053522308,39.32510676690658
2023-07-19T11:08:49Z,2023-07-19,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Piped water inside the house,NA,Flush to pit latrine,Electricity,NA,Radio TV Table Cellphone,no,4,uuid:c9286af7-62be-4759-a598-387018d5a7fe,uuid:c9286af7-62be-4759-a598-387018d5a7fe,2449,88,-4.646903287213628,39.380329657130595
2023-07-19T11:08:23Z,2023-07-19,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Batteries,NA,Radio,no,5,uuid:b56e5fe3-8d23-47c2-9b51-ea9d9fe22779,uuid:b56e5fe3-8d23-47c2-9b51-ea9d9fe22779,2473,94,-4.625302454556531,39.32434715482867
2023-07-19T11:06:26Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,TV Cellphone Sofa,no,3,uuid:51701e5b-41ca-4027-9233-83363079e769,uuid:51701e5b-41ca-4027-9233-83363079e769,2526,77,-4.59730748045046,39.35131237689404
2023-07-19T11:05:00Z,2023-07-19,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Piped water inside the house,NA,Flush to pit latrine,Electricity,NA,TV,no,6,uuid:3d1e7152-9723-489b-8a5f-dc22fbaf139b,uuid:3d1e7152-9723-489b-8a5f-dc22fbaf139b,2452,88,-4.6468695500165245,39.38066571824315
2023-07-19T11:00:26Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,6,uuid:5dcaf077-fadc-4a29-ad18-7214dca74504,uuid:5dcaf077-fadc-4a29-ad18-7214dca74504,2604,24,-4.450405480346988,39.30622018433336
2023-07-19T10:46:07Z,2023-07-18,RAMISI,NA,3,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,None,no,1,uuid:f133ba72-fd27-4b2b-a7a3-e436cd8717de,uuid:f133ba72-fd27-4b2b-a7a3-e436cd8717de,2487,13,-4.502831986024198,39.424835599011786
2023-07-19T10:44:27Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Solar panel,NA,Cellphone Table Cupboard,no,4,uuid:aced5d14-a0d8-46af-bae1-bfcfc65f722d,uuid:aced5d14-a0d8-46af-bae1-bfcfc65f722d,2440,90,-4.645422140855809,39.385087122695104
2023-07-19T10:40:29Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Radio Cellphone,no,1,uuid:5ee36d49-e329-4118-9c14-c554cd23a551,uuid:5ee36d49-e329-4118-9c14-c554cd23a551,2607,30,-4.461970519446069,39.2966260830603
2023-07-19T10:37:56Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Flush to piped sewer system,Electricity,NA,Cellphone,no,2,uuid:d36224d1-82a8-40c8-8702-ad999c1f2270,uuid:d36224d1-82a8-40c8-8702-ad999c1f2270,2538,77,-4.608102410093262,39.35277412433069
2023-07-19T10:37:20Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Radio Table Cellphone,no,1,uuid:95d65e3c-b34c-4b1c-910b-208e87b25e24,uuid:95d65e3c-b34c-4b1c-910b-208e87b25e24,2533,77,-4.609338948871404,39.34830036390794
2023-07-19T10:37:19Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Candles,NA,Cellphone Table,no,1,uuid:8925af0c-0111-478e-a876-648b2ca139a8,uuid:8925af0c-0111-478e-a876-648b2ca139a8,2533,77,-4.60154201592617,39.35077899682212
2023-07-19T10:37:16Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to piped sewer system,Electricity,NA,Radio TV Table,no,4,uuid:d9d9bee7-b807-41b2-817f-166d92fb871e,uuid:d9d9bee7-b807-41b2-817f-166d92fb871e,2539,77,-4.607762782352437,39.3529799455055
2023-07-19T10:37:14Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Traditional pit latrine,Electricity,NA,Table Radio,no,1,uuid:a478bab5-8698-401e-af06-3a53843360bf,uuid:a478bab5-8698-401e-af06-3a53843360bf,2539,77,-4.597444910053033,39.35040713882887
2023-07-19T10:37:12Z,2023-07-19,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio,no,1,uuid:fb3696a7-3d46-4d53-b806-0d310c8f5e1a,uuid:fb3696a7-3d46-4d53-b806-0d310c8f5e1a,2537,81,-4.597247384868307,39.332021942218695
2023-07-19T10:37:11Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Radio TV Cellphone Sofa Table,no,1,uuid:52e97926-406a-4565-a09b-eb70fbd20e9d,uuid:52e97926-406a-4565-a09b-eb70fbd20e9d,2529,77,-4.606856981598924,39.35248475095075
2023-07-19T10:37:10Z,2023-07-19,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone Table Radio,no,1,uuid:fae0ff8a-67e4-4e0e-90ed-0b835fd8365f,uuid:fae0ff8a-67e4-4e0e-90ed-0b835fd8365f,2536,77,-4.604486680091901,39.34910265494297
2023-07-19T10:37:10Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water inside the house,NA,Flush to pit latrine,Electricity,NA,Radio Table Sofa Cellphone Cupboard,no,1,uuid:d0d76e17-0e3a-4a09-aa7a-e754b049065d,uuid:d0d76e17-0e3a-4a09-aa7a-e754b049065d,2527,77,-4.596037933331701,39.35223691240672
2023-07-19T10:37:08Z,2023-07-19,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Piped water within compound,NA,Traditional pit latrine,Electricity,NA,Table,no,1,uuid:a337aa2d-640d-46bd-a707-919d06bc5033,uuid:a337aa2d-640d-46bd-a707-919d06bc5033,2536,77,-4.607402774048705,39.34917311875324
2023-07-19T10:37:07Z,2023-07-19,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,TV Radio Cellphone,no,10,uuid:9a4ab371-ba8e-4b35-858c-b97111fb4f30,uuid:9a4ab371-ba8e-4b35-858c-b97111fb4f30,2528,77,-4.600782717869112,39.353076417930964
2023-07-19T10:37:05Z,2023-07-19,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,10,uuid:37ad972f-a43e-4517-81ed-95ad03442162,uuid:37ad972f-a43e-4517-81ed-95ad03442162,2528,77,-4.599350116022215,39.35226033574024
2023-07-19T10:37:03Z,2023-07-19,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,4,uuid:657bced1-4116-4dd1-94f1-1acc9465a9d1,uuid:657bced1-4116-4dd1-94f1-1acc9465a9d1,2534,77,-4.607710931628506,39.35136430983889
